,CustomerID,unique_invoiceno_count,unique_stockcode_count,total_amount,active_days
1708,14653,7,154,1926.65,337
1709,14655,5,35,1930.15,218
1710,14656,2,73,291.05,114
1711,14657,5,103,838.27,308
1712,14658,2,27,247.15,111
1713,14659,12,147,2456.53,306
1714,14660,2,24,285.74,14
1715,14661,1,4,107.95,0
1716,14662,4,143,741.37,287
1717,14664,2,78,636.24,13
1718,14665,7,63,1258.38,250
1719,14666,1,14,195.25,0
1720,14667,27,354,9165.04,357
1721,14669,3,158,1259.24,90
1722,14670,2,107,392.86,0
1723,14672,2,58,765.55,101
1724,14673,5,39,1736.4,364
1725,14675,1,93,596.36,0
1726,14676,8,30,2543.2400000000002,269
1727,14679,1,1,-2.55,0
1728,14680,23,83,26932.34,346
1729,14681,3,6,498.95,140
1730,14682,2,1,52.0,13
1731,14684,5,231,1201.51,336
1732,14687,1,15,628.38,0
1733,14688,27,148,5055.61,366
1734,14689,1,13,112.8,0
1735,14690,3,42,341.96,107
1736,14691,5,50,2114.33,182
1737,14692,5,53,582.05,185
1738,14693,1,8,172.9,0
1739,14696,9,117,2070.97,368
1740,14697,2,22,188.60999999999999,0
1741,14698,5,148,1217.27,49
1742,14699,1,8,109.13000000000001,0
1743,14700,3,80,2195.1,206
1744,14701,12,273,2462.94,305
1745,14702,18,196,3210.29,364
1746,14703,1,22,318.17,0
1747,14704,9,288,1493.96,168
1748,14705,1,1,179.0,0
1749,14708,4,25,1096.67,365
1750,14709,14,71,4911.14,343
1751,14710,4,124,599.48,45
1752,14711,12,221,2809.02,252
1753,14712,3,21,917.07,82
1754,14713,12,146,2660.1,355
1755,14714,1,10,160.19,0
1756,14715,4,60,867.38,306
1757,14716,2,46,307.51,105
1758,14719,6,177,1571.89,247
1759,14720,3,34,663.81,120
1760,14722,1,28,180.42000000000002,0
1761,14723,6,193,1122.3600000000001,361
1762,14725,1,45,655.58,0
1763,14727,1,10,268.58,0
1764,14729,1,69,313.49,0
1765,14730,8,317,1897.57,275
1766,14731,3,38,380.02,165
1767,14732,10,105,2686.34,330
1768,14733,15,102,9451.54,358
1769,14735,34,99,5807.6900000000005,354
1770,14737,3,15,1164.55,349
1771,14738,9,39,1289.94,276
1772,14739,8,47,3899.1,364
1773,14740,4,85,1423.21,92
1774,14741,6,35,1400.34,361
1775,14744,9,21,1088.53,350
1776,14745,6,46,1167.16,172
1777,14747,2,18,294.3,1
1778,14748,6,90,1311.79,339
1779,14752,1,5,389.64,0
1780,14753,1,30,563.15,0
1781,14754,2,38,638.05,250
1782,14755,12,128,4965.38,324
1783,14756,1,38,738.96,0
1784,14757,1,19,420.5,0
1785,14758,4,54,1484.06,114
1786,14759,3,92,1625.97,228
1787,14760,2,5,53.8,2
1788,14761,2,11,255.9,276
1789,14762,1,21,300.52,0
1790,14764,2,6,250.55,2
1791,14765,3,38,254.11,147
1792,14766,8,111,2423.07,364
1793,14768,3,4,139.5,109
1794,14769,10,718,10383.83,354
1795,14770,2,49,876.42,90
1796,14772,1,9,139.26,0
1797,14775,3,57,1011.9,313
1798,14776,13,44,2195.58,261
1799,14777,2,2,-17.45,353
1800,14778,2,34,730.86,181
1801,14779,3,40,386.15,43
1802,14780,2,26,447.68,24
1803,14782,1,6,200.10000000000002,0
1804,14784,2,15,289.99,297
1805,14785,2,2,77.4,4
1806,14788,2,26,679.4399999999999,19
1807,14789,1,6,197.64,0
1808,14790,4,30,745.06,236
1809,14792,2,2,0.0,0
1810,14793,2,14,214.14,17
1811,14794,9,68,1272.11,331
1812,14795,1,6,131.45000000000002,0
1813,14796,27,403,7792.51,365
1814,14798,3,11,173.74,257
1815,14799,1,13,157.7,0
1816,14800,16,248,4228.39,322
1817,14801,1,56,189.34,0
1818,14803,3,35,845.55,130
1819,14804,1,12,353.27,0
1820,14805,4,30,546.4,298
1821,14806,1,11,193.39000000000001,0
1822,14808,15,179,2152.8,132
1823,14810,11,106,2085.33,328
1824,14813,2,25,152.88,0
1825,14815,2,53,778.5,31
1826,14816,1,4,271.85,0
1827,14817,2,52,1110.34,76
1828,14818,3,41,657.8,179
1829,14819,2,13,272.07,127
1830,14820,4,24,507.29,152
1831,14821,1,2,48.800000000000004,0
1832,14823,3,56,321.43,14
1833,14824,4,19,1127.71,81
1834,14825,12,82,2221.01,364
1835,14828,3,17,2139.76,140
1836,14829,6,40,644.65,343
1837,14830,1,39,188.88,0
1838,14834,8,43,1698.35,222
1839,14836,3,5,102.44999999999999,20
1840,14837,5,96,1641.2,111
1841,14840,1,4,62.85,0
1842,14841,6,103,3295.76,305
1843,14842,8,128,2456.8,272
1844,14844,4,87,3189.81,177
1845,14847,1,13,309.4,0
1846,14849,28,159,7904.28,351
1847,14850,2,22,278.15,56
1848,14851,2,28,511.35,232
1849,14852,6,96,2836.69,193
1850,14853,3,8,463.05,202
1851,14854,8,110,2730.09,196
1852,14855,2,13,645.65,15
1853,14856,3,65,1290.53,20
1854,14857,3,58,1165.65,88
1855,14859,5,47,1352.04,191
1856,14860,2,11,168.62,10
1857,14861,1,6,125.79,0
1858,14862,2,47,841.1999999999999,122
1859,14863,1,11,266.76,0
1860,14865,2,4,52.2,364
1861,14866,13,30,14197.45,355
1862,14867,4,32,701.33,182
1863,14868,9,96,2939.64,230
1864,14869,3,66,717.7,99
1865,14870,1,13,327.25,0
1866,14871,4,68,501.28000000000003,357
1867,14873,1,28,519.68,0
1868,14875,5,47,1448.72,253
1869,14878,9,62,1476.09,345
1870,14880,3,45,690.59,211
1871,14881,1,17,255.4,0
1872,14882,2,6,589.7,7
1873,14883,7,39,756.64,193
1874,14885,1,15,765.3199999999999,0
1875,14886,1,18,364.8,0
1876,14887,1,6,1862.0,0
1877,14888,1,20,369.2,0
1878,14889,1,10,135.9,0
1879,14890,1,7,125.65,0
1880,14891,2,30,554.38,39
1881,14893,2,72,1237.8500000000001,2
1882,14894,1,23,655.75,0
1883,14895,24,275,11020.26,314
1884,14896,2,43,468.77000000000004,160
1885,14897,4,43,1366.38,289
1886,14898,8,87,1194.11,347
1887,14901,10,73,1414.99,361
1888,14902,2,20,314.11,4
1889,14903,10,227,2729.18,257
1890,14904,2,66,1025.44,23
1891,14905,3,14,599.9,79
1892,14907,10,125,3478.85,364
1893,14908,1,9,277.8,0
1894,14910,7,25,389.86,51
1895,14911,248,1794,132458.73,372
1896,14912,3,22,841.52,230
1897,14913,4,76,1227.43,323
1898,14915,3,12,258.83,192
1899,14916,5,72,1264.84,253
1900,14918,2,39,1610.15,38
1901,14920,2,57,977.77,0
1902,14921,2,78,1316.07,171
1903,14923,1,44,749.1,0
1904,14924,1,10,310.05,0
1905,14929,1,11,223.88,0
1906,14930,3,116,2362.96,165
1907,14931,6,30,964.6800000000001,236
1908,14932,1,17,363.53,0
1909,14934,3,68,1888.84,209
1910,14935,1,10,1784.71,0
1911,14936,9,210,8117.42,266
1912,14937,4,33,1617.63,73
1913,14944,14,101,5842.95,322
1914,14946,1,3,100.9,0
1915,14947,2,14,290.82,58
1916,14948,7,56,1066.57,196
1917,14950,2,19,361.25,10
1918,14951,1,20,311.69,0
1919,14952,15,119,7912.79,320
1920,14953,1,54,285.67,0
1921,14954,1,75,294.85,0
1922,14957,1,12,58.49,0
1923,14958,3,33,483.72999999999996,98
1924,14959,5,37,684.97,237
1925,14960,2,23,221.27,162
1926,14961,12,193,7006.58,349
1927,14962,1,5,126.7,0
1928,14963,5,149,1472.34,173
1929,14964,1,13,206.21,0
1930,14965,2,80,596.09,0
1931,14966,1,35,183.02,0
1932,14967,1,6,463.8,0
1933,14968,1,37,147.59,0
1934,14970,4,24,1592.06,248
1935,14971,3,144,1097.98,8
1936,14972,1,18,114.77,0
1937,14973,3,29,1314.45,118
1938,14974,1,17,89.94,0
1939,14975,1,11,279.94,0
1940,14976,8,47,765.86,269
1941,14978,5,136,1921.3700000000001,258
1942,14981,1,8,102.12,0
1943,14984,2,37,202.37,161
1944,14985,2,78,292.01,159
1945,14987,2,2,326.4,349
1946,14988,1,40,334.54,0
1947,14995,2,53,231.98000000000002,241
1948,14997,4,25,540.98,131
1949,14998,2,70,414.87,71
1950,15000,1,76,490.52,0
1951,15002,4,93,1641.76,251
1952,15004,1,154,1220.77,0
1953,15005,35,368,6160.54,350
1954,15006,1,121,480.38,0
1955,15007,1,12,156.91,0
1956,15009,3,148,1259.43,12
1957,15010,1,20,308.94,0
1958,15012,2,110,405.04,319
1959,15014,2,29,257.67,133
1960,15016,1,20,170.04,0
1961,15017,1,20,125.58,0
1962,15018,4,30,456.26,329
1963,15019,1,64,252.81,0
1964,15021,13,287,1829.23,359
1965,15022,4,96,852.39,35
1966,15023,12,347,6680.81,366
1967,15024,10,105,1636.43,357
1968,15025,1,66,361.96,0
1969,15026,3,57,469.0,197
1970,15027,6,30,1051.95,207
1971,15028,4,35,627.13,360
1972,15030,2,7,518.28,196
1973,15031,4,74,653.19,277
1974,15032,5,29,4464.1,110
1975,15033,11,315,2541.53,324
1976,15034,11,299,4243.21,338
1977,15035,1,26,252.73000000000002,0
1978,15036,3,107,429.56,107
1979,15038,7,105,645.84,326
1980,15039,52,408,19638.59,359
1981,15041,1,66,179.93,0
1982,15042,1,5,135.93,0
1983,15043,1,3,537.0,0
1984,15044,22,233,7563.88,342
1985,15045,3,11,633.66,105
1986,15046,16,147,4940.66,329
1987,15047,1,22,343.62,0
1988,15048,5,86,377.52,303
1989,15049,1,3,121.17000000000002,0
1990,15050,5,68,1682.77,46
1991,15051,3,130,1383.3600000000001,127
1992,15052,1,27,207.73000000000002,0
1993,15053,3,49,693.95,277
1994,15054,2,105,302.1,28
1995,15057,2,25,1489.5,40
1996,15058,11,199,2102.54,286
1997,15059,11,161,1325.82,293
1998,15060,4,81,294.25,0
1999,15061,55,71,54228.74,368
2000,15062,4,47,987.86,288
2001,15063,1,5,370.79999999999995,0
2002,15065,6,148,3135.98,253
2003,15066,2,42,760.59,21
2004,15067,3,82,1744.76,204
2005,15068,2,96,553.36,210
2006,15069,1,70,1109.53,0
2007,15070,1,1,106.2,0
2008,15071,2,25,982.07,182
2009,15073,4,31,612.43,177
2010,15074,1,41,735.67,0
2011,15075,1,27,773.03,0
2012,15076,1,49,880.85,0
2013,15078,38,98,9623.35,361
2014,15079,5,47,893.66,153
2015,15081,6,26,487.35,345
2016,15083,1,5,88.2,0
2017,15087,1,15,306.94,0
2018,15088,3,53,1140.27,45
2019,15089,6,139,2420.84,118
2020,15090,1,23,381.32,0
2021,15091,2,30,476.96,13
2022,15092,2,23,457.81,68
2023,15093,9,52,4410.14,353
2024,15095,5,30,1364.7,99
2025,15096,1,11,219.39000000000001,0
2026,15097,1,25,248.08,0
2027,15098,5,2,649.5,0
2028,15099,1,23,410.48,0
2029,15100,6,1,635.1,43
2030,15101,3,8,310.03,350
2031,15103,2,35,703.36,55
2032,15104,3,66,968.64,115
2033,15105,7,90,2298.93,116
2034,15106,7,90,1407.73,251
2035,15107,8,13,247.66,61
2036,15108,5,50,1291.75,85
2037,15109,2,28,463.75,4
2038,15110,7,17,973.2,294
2039,15111,3,70,1567.48,343
2040,15113,4,77,3339.5099999999998,44
2041,15114,10,136,2760.56,271
2042,15115,1,21,340.11,0
2043,15116,4,37,1352.75,187
2044,15117,6,63,1550.13,200
2045,15118,1,1,244.8,0
2046,15119,1,14,266.4,0
2047,15120,2,21,343.82,4
2048,15121,2,28,457.72,238
2049,15122,6,65,1612.13,212
2050,15123,2,93,2199.31,198
2051,15124,2,14,184.19,169
2052,15125,23,102,11117.05,245
2053,15127,1,16,406.53,0
2054,15128,8,76,1419.54,159
2055,15129,11,54,3447.4,241
2056,15130,1,22,330.11,0
2057,15132,5,49,977.9300000000001,244
2058,15133,3,27,982.42,174
2059,15134,8,44,1387.99,225
2060,15135,2,9,127.15,5
2061,15136,5,61,1282.45,93
2062,15139,2,13,178.96,96
2063,15140,8,74,2350.0,211
2064,15142,1,26,498.74,0
2065,15143,1,14,259.45,0
2066,15144,18,132,6530.04,304
2067,15145,4,54,1194.73,244
2068,15146,3,90,1313.66,126
2069,15147,2,28,608.65,21
2070,15148,1,20,301.29,0
2071,15149,1,23,520.8000000000001,0
2072,15150,11,282,5280.83,251
2073,15152,16,196,4684.24,177
2074,15153,1,22,329.25,0
2075,15154,2,66,224.73,1
2076,15156,3,51,961.49,32
2077,15157,5,126,1869.5,354
2078,15158,1,7,401.40000000000003,0
2079,15159,34,363,18573.68,359
2080,15160,1,4,158.16,0
2081,15163,2,29,304.47,173
2082,15164,3,79,824.58,270
2083,15165,1,27,487.75,0
2084,15167,1,39,158.8,0
2085,15168,1,5,106.56,0
2086,15171,2,5,1034.5,6
2087,15172,5,106,1624.05,227
2088,15174,1,11,135.75,0
2089,15175,1,23,224.14,0
2090,15178,1,3,40.5,0
2091,15179,7,91,2186.2,345
2092,15180,1,6,87.5,0
2093,15181,5,13,680.28,299
2094,15182,2,24,622.85,114
2095,15184,2,59,402.2,161
2096,15185,1,21,310.62,0
2097,15186,2,17,411.41,154
2098,15187,18,61,4670.08,210
2099,15189,53,80,15802.14,331
2100,15192,3,36,1044.32,245
2101,15193,1,19,499.32,0
2102,15194,22,209,7521.17,365
2103,15195,1,1,3861.0,0
2104,15197,5,30,656.44,349
2105,15198,2,10,193.64,31
2106,15199,4,5,1268.7,249
2107,15201,11,38,927.84,168
2108,15203,6,82,1827.8,285
2109,15204,1,9,316.58,0
2110,15205,3,38,648.8299999999999,42
2111,15206,4,3,420.29999999999995,265
2112,15208,6,25,867.62,352
2113,15210,1,20,331.18,0
2114,15211,2,52,894.4100000000001,304
2115,15212,2,5,88.94999999999999,1
2116,15213,3,22,325.05,11
2117,15214,8,109,1661.44,241
2118,15215,6,35,615.99,272
2119,15216,1,2,96.6,0
2120,15218,11,77,5756.89,308
2121,15219,1,9,305.75,0
2122,15220,7,110,1758.92,229
2123,15221,2,9,114.1,3
2124,15222,1,5,585.0,0
2125,15223,3,14,454.90000000000003,23
2126,15224,3,13,310.48,4
2127,15225,1,23,409.40000000000003,0
2128,15226,1,8,154.41,0
2129,15227,5,43,1219.4,280
2130,15228,5,110,3376.96,228
2131,15230,2,23,429.6,1
2132,15232,2,26,612.06,27
2133,15234,1,14,197.0,0
2134,15235,12,132,2247.51,155
2135,15236,1,15,321.05,0
2136,15237,4,94,1412.32,225
2137,15238,5,49,1056.54,154
2138,15239,3,48,764.34,68
2139,15240,7,61,1685.57,326
2140,15241,9,82,1738.59,216
2141,15243,1,22,316.68,0
2142,15244,2,31,631.57,182
2143,15245,3,55,2515.84,127
2144,15246,2,32,514.15,120
2145,15247,1,6,356.0,0
2146,15249,15,211,6657.36,224
2147,15251,15,97,10327.11,232
2148,15252,2,44,740.78,146
2149,15253,6,52,915.3,153
2150,15254,1,18,300.36,0
2151,15255,1,47,890.85,0
2152,15256,1,6,98.45,0
2153,15257,2,7,232.14999999999998,2
2154,15258,2,32,623.16,48
2155,15260,8,62,1780.77,272
2156,15261,1,19,254.82,0
2157,15262,1,10,178.95000000000002,0
2158,15263,1,12,156.51,0
2159,15264,1,23,393.74,0
2160,15265,2,76,1506.1200000000001,84
2161,15266,1,6,119.3,0
2162,15267,5,8,1717.36,160
2163,15269,1,2,408.8,0
2164,15270,9,22,2298.2,294
2165,15271,16,184,2472.09,358
2166,15272,2,63,721.94,28
2167,15274,2,44,716.57,14
2168,15275,2,41,609.19,6
2169,15276,1,49,128.63,0
2170,15277,1,12,255.89999999999998,0
2171,15279,2,21,277.40999999999997,10
2172,15280,1,16,113.12,0
2173,15281,12,122,2239.9500000000003,274
2174,15286,1,3,240.55,0
2175,15287,3,17,485.24,48
2176,15288,5,80,2306.52,322
2177,15289,4,43,935.1,220
2178,15290,21,93,7803.7699999999995,354
2179,15291,20,63,4596.51,348
2180,15292,1,24,178.39,0
2181,15296,10,137,3610.31,282
2182,15297,4,30,635.04,53
2183,15298,14,115,3774.1,364
2184,15299,11,9,3787.09,304
2185,15300,1,28,496.44,0
2186,15301,14,167,5007.72,317
2187,15303,1,31,574.02,0
2188,15304,10,8,680.3,307
2189,15306,3,57,1174.35,83
2190,15307,1,12,205.3,0
2191,15308,2,19,302.27,3
2192,15311,118,571,59284.19,373
2193,15312,5,42,921.1,279
2194,15313,1,1,52.0,0
2195,15314,1,24,327.97,0
2196,15315,3,35,551.54,51
2197,15316,1,1,165.0,0
2198,15318,1,33,312.62,0
2199,15319,1,16,204.5,0
2200,15320,1,36,267.13,0
2201,15321,4,83,2663.48,242
2202,15322,2,42,602.97,21
2203,15325,1,47,161.74,0
2204,15326,1,29,311.71,0
2205,15327,1,10,208.75,0
2206,15329,5,52,1005.5,329
2207,15330,2,10,714.96,28
2208,15332,4,29,1661.06,3
2209,15333,1,16,1028.56,0
2210,15334,3,67,350.82,16
2211,15335,1,34,170.22,0
2212,15339,3,79,557.57,251
2213,15341,1,17,2020.52,0
2214,15342,2,24,391.76,13
2215,15343,1,21,364.5,0
2216,15344,5,21,476.58,73
2217,15345,2,20,367.69,10
2218,15346,1,17,252.42000000000002,0
2219,15347,1,5,201.60000000000002,0
2220,15348,1,9,158.04,0
2221,15349,2,65,463.90999999999997,29
2222,15350,1,5,115.65,0
2223,15351,10,160,1836.69,357
2224,15353,2,59,770.12,113
2225,15355,2,9,277.05,23
2226,15356,10,215,2718.03,336
2227,15358,29,292,8235.65,360
2228,15360,1,13,427.93,0
2229,15361,1,7,418.92,0
2230,15363,2,16,318.05,131
2231,15364,2,29,913.19,158
2232,15365,9,66,1330.45,289
2233,15366,2,37,602.51,282
2234,15367,5,92,1867.69,218
2235,15368,1,4,446.94000000000005,0
2236,15369,1,1,-1592.49,0
2237,15370,8,65,2360.55,291
2238,15372,1,27,2007.3999999999999,0
2239,15373,13,74,2213.11,363
2240,15374,1,3,168.0,0
2241,15376,3,100,1221.56,182
2242,15379,8,145,3631.8900000000003,189
2243,15380,6,22,1682.3600000000001,356
2244,15381,2,8,596.85,54
2245,15382,8,193,5927.86,280
2246,15384,3,35,635.76,202
2247,15385,1,12,316.88,0
2248,15386,1,31,394.14,0
2249,15388,1,10,140.54,0
2250,15389,1,1,500.0,0
2251,15392,5,74,1515.73,355
2252,15393,2,10,231.86,264
2253,15394,4,54,2183.54,348
2254,15395,1,7,107.45,0
2255,15396,1,14,288.18,0
2256,15397,1,6,94.0,0
2257,15398,3,60,1339.63,62
2258,15399,3,45,815.77,77
2259,15400,6,10,666.7,186
2260,15402,2,35,626.77,47
2261,15405,1,8,349.1,0
2262,15406,4,51,426.61,282
2263,15407,4,142,1046.74,271
2264,15408,1,34,267.18,0
2265,15410,8,48,3450.84,177
2266,15411,5,86,1336.43,156
2267,15412,1,10,190.53,0
2268,15414,3,37,774.9000000000001,232
2269,15415,1,46,559.61,0
2270,15416,5,165,3974.37,218
2271,15417,1,28,508.8,0
2272,15419,1,8,135.86,0
2273,15421,4,40,950.36,251
2274,15422,2,6,97.7,0
2275,15423,1,2,43.5,0
2276,15424,2,17,383.34,0
2277,15426,7,222,1386.58,350
2278,15427,3,233,1430.54,13
2279,15428,1,6,93.78,0
2280,15429,3,77,364.90000000000003,48
2281,15432,1,10,171.19,0
2282,15433,3,40,417.87,188
2283,15434,6,40,997.48,191
2284,15435,1,29,149.29,0
2285,15436,3,243,1067.75,221
2286,15437,1,44,200.16,0
2287,15438,1,25,156.57999999999998,0
2288,15440,3,50,383.68,154
2289,15442,1,2,594.0,0
2290,15443,8,237,3188.84,318
2291,15444,2,191,1411.21,31
2292,15445,1,5,113.5,0
2293,15447,1,9,155.17,0
2294,15448,1,28,494.64,0
2295,15449,5,47,971.22,235
2296,15450,1,30,429.84,0
2297,15452,3,47,528.48,234
2298,15453,7,169,1371.77,185
2299,15454,1,23,179.1,0
2300,15456,3,48,434.59000000000003,75
2301,15457,1,56,237.07,0
2302,15458,1,7,161.64,0
2303,15460,1,53,214.26,0
2304,15462,3,9,234.6,92
2305,15463,1,7,126.14,0
2306,15464,1,155,1044.65,0
2307,15465,24,43,6945.0199999999995,349
2308,15466,1,56,334.53,0
2309,15467,4,41,511.88,142
2310,15468,5,25,438.46,325
2311,15469,4,24,504.5,77
2312,15471,1,67,454.48,0
2313,15472,1,76,371.56,0
2314,15473,10,4,1465.2,46
2315,15475,1,29,454.10999999999996,0
2316,15478,2,34,1399.92,16
2317,15480,1,45,905.5,0
2318,15482,16,46,6393.52,343
2319,15483,4,74,225.26,105
2320,15484,5,135,3559.21,77
2321,15485,3,59,2564.5,343
2322,15488,1,2,91.32000000000001,0
2323,15489,4,47,1090.03,188
2324,15491,7,108,3090.85,140
2325,15492,2,32,659.4599999999999,46
2326,15493,7,177,1918.86,238
2327,15494,2,120,1280.58,99
2328,15497,3,13,1259.7,302
2329,15498,35,362,12396.46,366
2330,15500,4,64,1131.56,73
2331,15502,23,164,5541.46,353
2332,15503,1,66,141.04,0
2333,15504,1,13,52.83,0
2334,15505,7,90,3497.14,102
2335,15506,3,121,972.08,116
2336,15507,1,41,475.86,0
2337,15508,6,78,1000.27,46
2338,15510,1,1,250.0,0
2339,15511,5,117,900.53,73
2340,15512,2,7,121.0,203
2341,15513,22,183,14520.08,342
2342,15514,13,96,2907.45,352
2343,15516,3,15,62.43,1
2344,15517,1,27,267.03,0
2345,15518,13,136,1890.99,268
2346,15520,1,18,343.5,0
2347,15521,13,117,2574.65,218
2348,15522,2,47,397.99,54
2349,15523,1,10,412.01000000000005,0
2350,15524,1,1,440.0,0
2351,15525,4,133,719.47,371
2352,15526,2,4,148.44,0
2353,15527,10,128,2347.57,335
2354,15528,1,26,229.33,0
2355,15529,12,415,3935.15,343
2356,15530,4,90,1497.31,225
2357,15531,2,196,1972.39,22
2358,15532,6,205,1500.88,332
2359,15533,5,73,746.92,69
2360,15535,7,55,426.4,192
2361,15537,1,24,110.92,0
2362,15539,1,41,538.46,0
2363,15540,1,15,213.3,0
2364,15541,1,29,85.13000000000001,0
2365,15543,1,26,127.86,0
2366,15544,11,122,3542.51,363
2367,15545,2,78,288.96999999999997,316
2368,15547,14,441,4910.6,354
2369,15549,4,104,1643.96,239
2370,15550,4,43,575.63,297
2371,15551,1,29,436.06,0
2372,15552,1,17,90.12,0
2373,15553,1,51,428.93,0
2374,15554,1,14,217.2,0
2375,15555,20,404,4747.89,357
2376,15556,1,31,279.77,0
2377,15557,1,16,468.91,0
2378,15561,5,27,722.74,203
2379,15562,1,1,134.55,0
2380,15563,7,88,1319.69,349
2381,15565,2,8,173.16,20
2382,15567,1,7,186.01,0
2383,15568,3,27,758.29,70
2384,15569,5,27,1375.71,228
2385,15570,13,232,4093.27,362
2386,15571,4,47,650.4300000000001,66
2387,15572,7,166,2533.42,273
2388,15573,2,88,591.1899999999999,53
2389,15574,4,131,675.64,194
2390,15576,1,43,921.37,0
2391,15577,3,39,258.88,154
2392,15578,1,13,127.1,0
2393,15579,2,45,327.6,245
2394,15581,14,134,3425.77,245
2395,15582,3,39,682.9100000000001,195
2396,15584,5,89,718.36,138
2397,15585,1,31,455.3,0
2398,15587,4,3,913.6800000000001,301
2399,15589,4,28,456.58,58
2400,15590,1,1,-30.19,0
2401,15592,1,24,388.58,0
2402,15593,1,5,199.8,0
2403,15594,6,85,1767.53,218
2404,15596,9,51,1343.34,264
2405,15597,2,22,315.71999999999997,5
2406,15598,3,14,235.68,17
2407,15599,2,50,761.74,177
2408,15601,17,230,6745.36,361
2409,15602,15,31,1083.63,359
2410,15603,1,2,48.480000000000004,0
2411,15604,1,17,216.39,0
2412,15605,5,61,1198.23,337
2413,15606,11,51,2422.64,267
2414,15607,1,13,104.76,0
2415,15608,4,59,1093.68,92
2416,15609,2,16,270.03000000000003,1
2417,15610,1,6,112.46000000000001,0
2418,15611,15,23,1568.39,325
2419,15612,2,4,195.15,25
2420,15615,27,185,10360.04,348
2421,15618,5,39,747.031,103
2422,15619,1,3,336.40000000000003,0
2423,15620,6,92,1524.4,308
2424,15621,6,11,1158.77,17
2425,15622,16,169,3224.53,279
2426,15623,1,19,301.03,0
2427,15624,4,26,588.13,139
2428,15625,8,44,1504.56,135
2429,15626,2,49,675.8,254
2430,15628,10,85,2865.64,362
2431,15630,3,57,1180.4,159
2432,15632,10,107,3147.31,259
2433,15634,1,15,243.55,0
2434,15636,2,20,724.76,192
2435,15637,1,15,223.36,0
2436,15638,1,2,-94.0,0
2437,15639,1,25,425.32,0
2438,15640,17,241,12336.74,367
2439,15641,4,102,1887.2,253
2440,15643,6,31,647.4,103
2441,15644,4,166,803.54,94
2442,15645,1,50,612.01,0
2443,15646,4,35,425.14000000000004,214
2444,15648,4,24,582.0500000000001,62
2445,15649,2,1,816.0,31
2446,15651,3,27,646.3,223
2447,15652,1,21,337.74,0
2448,15653,2,4,877.4399999999999,23
2449,15654,2,15,922.53,16
2450,15655,2,34,511.32,10
2451,15656,4,46,748.5,238
2452,15657,1,1,30.0,0
2453,15658,8,40,958.9,182
2454,15659,1,11,306.45,0
2455,15660,12,55,1552.01,340
2456,15661,2,4,309.8,21
2457,15663,1,9,138.14,0
2458,15664,2,19,358.63,308
2459,15665,2,92,2222.21,74
2460,15667,1,13,301.32,0
2461,15668,1,1,76.32000000000001,0
2462,15669,5,31,677.69,223
2463,15670,1,12,173.05,0
2464,15671,10,52,2635.4900000000002,252
2465,15673,4,107,2726.23,238
2466,15674,8,88,1744.02,181
2467,15675,3,20,323.69,198
2468,15676,5,191,3324.09,274
2469,15677,1,33,657.23,0
2470,15678,1,12,352.7,0
2471,15679,4,98,781.28,158
2472,15680,3,61,1333.68,356
2473,15681,6,32,946.36,261
2474,15683,1,10,193.75,0
2475,15687,11,119,2981.5,321
2476,15689,2,8,254.1,241
2477,15690,2,19,239.76,96
2478,15691,1,2,136.8,0
2479,15692,1,12,191.04,0
2480,15694,15,42,6423.6,372
2481,15695,2,22,409.98,0
2482,15696,12,140,2619.11,293
2483,15699,1,18,309.65,0
2484,15700,3,85,664.03,1
2485,15701,4,193,1529.0,108
2486,15703,1,5,211.5,0
2487,15704,4,79,2293.62,75
2488,15705,1,6,143.1,0
2489,15706,7,50,1001.8100000000001,56
2490,15707,4,126,916.98,51
2491,15708,11,124,3200.73,329
2492,15709,1,6,133.25,0
2493,15712,5,41,1072.3600000000001,278
2494,15713,3,18,346.75,222
2495,15714,2,34,330.03000000000003,66
2496,15716,4,101,1101.1100000000001,223
2497,15717,1,7,150.3,0
2498,15719,14,299,5028.42,304
2499,15720,1,128,598.73,0
2500,15721,1,80,471.40000000000003,0
2501,15722,6,47,2169.86,254
2502,15723,1,37,190.7,0
2503,15724,3,11,212.3,83
2504,15725,1,32,415.25,0
2505,15727,7,213,5159.06,342
2506,15728,1,4,-134.8,0
2507,15729,2,5,62.0,14
2508,15730,4,68,1108.38,140
2509,15732,2,13,294.12,159
2510,15733,1,10,162.3,0
2511,15734,2,25,1339.45,85
2512,15737,12,60,1121.21,228
2513,15738,19,46,4788.77,353
2514,15739,1,8,449.12,0
2515,15740,1,9,154.88,0
2516,15743,4,59,775.96,168
2517,15744,1,3,34.8,0
2518,15745,6,57,1071.24,227
2519,15746,2,28,182.96,0
2520,15747,3,52,946.64,160
2521,15748,1,19,144.36,0
2522,15749,4,6,21535.9,97
2523,15750,9,214,2448.8,364
2524,15752,8,236,2618.15,333
2525,15753,1,1,79.2,0
2526,15754,4,24,455.67,195
2527,15755,8,127,2318.88,293
2528,15756,4,160,528.01,187
2529,15757,2,43,714.42,152
2530,15758,1,9,205.25,0
2531,15759,3,5,253.04,139
2532,15762,2,37,583.75,12
2533,15763,3,58,1048.67,45
2534,15764,10,150,3245.47,195
2535,15766,1,11,315.06,0
2536,15768,4,24,581.8299999999999,110
2537,15769,29,26,51823.72,363
2538,15773,1,10,635.6800000000001,0
2539,15774,1,25,270.8,0
